Gene ID;FC ([hypo] vs [co]);Log FC ([hypo] vs [co]);FC (abs) ([hypo] vs [co]);Regulation ([hypo] vs [co]);[co](raw);[hypo](raw);[co](normalized);[hypo](normalized);Gene Symbol;Aliases;Entrez ID;Ensembl ID;GO Accession;Gene Type
24053;-9.56047;-3.2570815;9.56047;down;372.97263;29.177576;1.3264598;-1.9306216;Sgcg;35kDa|5430420E18Rik|AI642964|gamma-SG;24053;ENSMUSG00000035296;GO:0005515|GO:0005737|GO:0005856|GO:0005886|GO:0005887|GO:0007010|GO:0016012|GO:0016020|GO:0016021|GO:0016044;protein-coding
219144;-1.7466619;-0.80460036;1.7466619;down;28.666666;11.860001;0.34085584;-0.46374455;Arl11;ARLTS1|C730007L20Rik;219144;ENSMUSG00000043157;GO:0000166|GO:0003674|GO:0005525|GO:0005575|GO:0008150;protein-coding
12143;1.9970357;0.99786013;1.9970357;up;113.14001;164.5;-0.5830657;0.41479445;Blk;;12143;ENSMUSG00000014453;GO:0000166|GO:0004713|GO:0005515|GO:0005524|GO:0016301|GO:0016310|GO:0016740|GO:0032024;protein-coding
268756;-1.5337878;-0.617099;1.5337878;down;52.466663;22;0.58302563;-0.034073353;Gulo;5730581M22|AU018375|BC028822|MGC29968|MGC37793|MGC37880|sfx|unh|unhip;268756;ENSMUSG00000034450;GO:0019853;protein-coding
56471;-1.8568058;-0.8928229;1.8568058;down;1851.4601;718.19336;0.3084402;-0.5843827;Stmn4;Lagl|R75359|RB3;56471;ENSMUSG00000022044;GO:0003674|GO:0005575|GO:0008150|GO:0035556;protein-coding
58860;-1.9609531;-0.97155505;1.9609531;down;143.58667;53.8;0.116861664;-0.8546934;Adamdec1;2210414L24Rik|AI574231|Dcsn;58860;ENSMUSG00000022057;GO:0003674|GO:0004222|GO:0005575|GO:0005576|GO:0006508|GO:0008150|GO:0008233|GO:0008237|GO:0008270|GO:0016787|GO:0046872;protein-coding
20855;-1.6409457;-0.7145275;1.6409457;down;1391.7267;615.76;0.3176826;-0.39684486;Stc1;Stc;20855;ENSMUSG00000014813;GO:0001503|GO:0005179|GO:0005576|GO:0005615|GO:0005737|GO:0006874|GO:0016324|GO:0030320;protein-coding
67712;2.1318069;1.0920767;2.1318069;up;81311.6;108632.48;0.010945003;1.1030216;Slc25a37;1700020E22Rik|4930513O14Rik|4930526G11Rik|AI848481|C330015G08Rik|Mfrn|Mscp|frascati|mitoferrin;67712;ENSMUSG00000034248;GO:0005381|GO:0005739|GO:0005743|GO:0006810|GO:0006811|GO:0016020|GO:0016021|GO:0048250|GO:0055072;protein-coding
239167;2.597071;1.3768854;2.597071;up;18.273333;32.953335;-0.7782195;0.5986659;D930020E02Rik;Synb|syncytin-B;239167;ENSMUSG00000047977;GO:0000768;protein-coding
13655;-1.6527333;-0.724854;1.6527333;down;36;20.533333;0.03494231;-0.68991166;Egr3;MGC124006|MGC124009|Pilot;13655;ENSMUSG00000033730;GO:0003676|GO:0003677|GO:0005622|GO:0005634|GO:0006351|GO:0006355|GO:0007274|GO:0007422|GO:0008270|GO:0046872;protein-coding
213469;-1.7464445;-0.80442077;1.7464445;down;252.78667;106.746666;0.2734704;-0.53095037;Lgi3;AI841179|AW049851;213469;ENSMUSG00000033595;GO:0005515|GO:0005576|GO:0006887|GO:0008021|GO:0017157|GO:0019717|GO:0030054|GO:0031410|GO:0045202;protein-coding
13829;2.3357146;1.223864;2.3357146;up;6001.179;9401.762;-0.18450768;1.0393562;Epb4.9;AI325486|Epb49|dematin;13829;ENSMUSG00000022099;GO:0005634|GO:0005737|GO:0016020|GO:0030863;protein-coding
14586;1.6349016;0.70920384;1.6349016;up;258.5536;315.8152;-0.27558994;0.43361393;Gfra2;;14586;ENSMUSG00000022103;GO:0004872|GO:0005886|GO:0007165|GO:0007169|GO:0007399|GO:0016020|GO:0016167|GO:0019221|GO:0031225|GO:0031953|GO:0035860;protein-coding
108670;-2.460904;-1.2991884;2.460904;down;33.29333;10.666667;0.8449934;-0.45419502;Epsti1;2310046K10Rik|5033415K03Rik|BRESI1;108670;ENSMUSG00000022014;GO:0003674|GO:0005575|GO:0008150;protein-coding
66214;1.6639487;0.7346109;1.6639487;up;395.54663;470.81332;-0.2530861;0.4815248;1190002H23Rik;Rgc-32|Rgc32;66214;ENSMUSG00000022018;GO:0001934|GO:0005515|GO:0005634|GO:0005737|GO:0005856|GO:0007049|GO:0030295;protein-coding
105439;1.6638118;0.7344923;1.6638118;up;100.46665;126.49999;-0.47550836;0.25898394;Slain1;9630044O09Rik|AA675320|AW742596;105439;ENSMUSG00000055717;GO:0003674|GO:0005575|GO:0008150;protein-coding
13618;-2.0037675;-1.0027151;2.0037675;down;17336.291;6242.852;0.5046317;-0.49808344;Ednrb;AU022549|ET-B|ET>B<|ETR-b|ETb|Sox10m1|s;13618;ENSMUSG00000022122;GO:0000122|GO:0001600|GO:0001755|GO:0001934|GO:0004871|GO:0004872|GO:0004930|GO:0004962|GO:0005515|GO:0005624|GO:0005886|GO:0006885|GO:0007165|GO:0007186|GO:0007200|GO:0007204|GO:0007422|GO:0007497|GO:0008217|GO:0008284|GO:0014043|GO:0014826|GO:0016020|GO:0016021|GO:0017046|GO:0019233|GO:0019934|GO:0030318|GO:0031702|GO:0031965|GO:0032269|GO:0032496|GO:0035810|GO:0035815|GO:0042045|GO:0042310|GO:0042311|GO:0043066|GO:0043473|GO:0045121|GO:0048066|GO:0048246|GO:0048265|GO:0048484|GO:0050678|GO:0051930|GO:0060406;protein-coding
18996;2.5643885;1.3586148;2.5643885;up;8;14.106667;-0.66314644;0.69546837;Pou4f1;Brn-3|Brn-3.0|Brn3|Brn3.0|Brn3a|E130119J07Rik;18996;ENSMUSG00000048349;GO:0000122|GO:0001967|GO:0003677|GO:0003700|GO:0005515|GO:0005634|GO:0006355|GO:0007399|GO:0007498|GO:0021535|GO:0021953|GO:0021986|GO:0030182|GO:0043005|GO:0043065|GO:0045944|GO:0048934|GO:0050767|GO:0051355|GO:0060384;protein-coding
76965;-2.2866096;-1.1932101;2.2866096;down;30.333334;12.666667;0.20461988;-0.9885902;Slitrk1;3200001I04Rik;76965;ENSMUSG00000075478;GO:0003674|GO:0007409|GO:0016020|GO:0016021;protein-coding
75409;-3.666249;-1.8743048;3.666249;down;4673.5796;927.62665;0.96215504;-0.9121497;Slitrk5;2610019D03Rik;75409;ENSMUSG00000033214;GO:0003674|GO:0007409|GO:0016020|GO:0016021;protein-coding
103978;-3.8446183;-1.9428403;3.8446183;down;14.666667;3.3333333;0.2612966;-1.6815437;Gpc5;A230034F01Rik;103978;ENSMUSG00000022112;GO:0005576|GO:0005578|GO:0005886|GO:0005887|GO:0016020|GO:0031225|GO:0043395;protein-coding
321019;-1.7218105;-0.7839263;1.7218105;down;123.333336;53.666668;0.19502051;-0.5889058;Gpr183;Ebi2;321019;ENSMUSG00000051212;GO:0002313|GO:0004871|GO:0004872|GO:0004930|GO:0005886|GO:0006959|GO:0007165|GO:0007186|GO:0016020|GO:0016021|GO:0035589|GO:0045028;protein-coding
223272;-1.7202045;-0.7825801;1.7202045;down;74.200005;30.953333;0.3934377;-0.38914236;Itgbl1;B930011D01Rik;223272;ENSMUSG00000032925;GO:0003674|GO:0004872|GO:0005488|GO:0005575|GO:0005576|GO:0007155|GO:0007160|GO:0007229|GO:0008150|GO:0008305;protein-coding
14169;-1.9235513;-0.9437723;1.9235513;down;85.68667;31.233332;0.34385762;-0.5999147;Fgf14;FHF-4|Fhf4|MGC129318|MGC129319|mFHF-4(1B);14169;ENSMUSG00000025551;GO:0005104|GO:0005634|GO:0007254|GO:0008083|GO:0008201|GO:0008543;protein-coding
20363;-1.6284202;-0.7034731;1.6284202;down;9112.147;4024.427;0.28847504;-0.41499805;Sepp1;AU018766|D15Ucla1|Se-P|selp;20363;ENSMUSG00000064373;GO:0001887|GO:0005576|GO:0005615|GO:0007420|GO:0007626|GO:0008430|GO:0009791|GO:0019953|GO:0040007;protein-coding
19219;-1.5389508;-0.6219471;1.5389508;down;213.87334;101.666664;0.091365814;-0.5305813;Ptger4;EP4|Ptgerep4;19219;ENSMUSG00000039942;GO:0004871|GO:0004872|GO:0004930|GO:0004955|GO:0004957|GO:0005886|GO:0007165|GO:0007186|GO:0007189|GO:0016020|GO:0016021|GO:0030278;protein-coding
18414;-1.7556276;-0.8119869;1.7556276;down;257.92667;107.58667;0.29097176;-0.52101517;Osmr;OSMRB;18414;ENSMUSG00000022146;GO:0004872|GO:0004896|GO:0004924|GO:0005887|GO:0005900|GO:0007165|GO:0007166|GO:0008284|GO:0016020|GO:0016021|GO:0019221|GO:0019838|GO:0034097;protein-coding
14573;-2.69032;-1.4277778;2.69032;down;32.313335;11;0.8387699;-0.58900785;Gdnf;AI385739;14573;ENSMUSG00000022144;GO:0001656|GO:0001657|GO:0001658|GO:0001755|GO:0001759|GO:0001941|GO:0005160|GO:0005576|GO:0005615|GO:0006916|GO:0007169|GO:0007179|GO:0007399|GO:0007422|GO:0008083|GO:0008283|GO:0009611|GO:0021784|GO:0030182|GO:0030432|GO:0031175|GO:0032770|GO:0042803|GO:0043524|GO:0045944|GO:0048255|GO:0048484|GO:0048485|GO:0051584|GO:0060676|GO:0060688|GO:0072107|GO:0072108|GO:0090190;protein-coding
320277;-1.5855345;-0.66496927;1.5855345;down;18.013334;8.646667;0.1375943;-0.527375;Spef2;C230086A09Rik;320277;ENSMUSG00000072663;GO:0003674|GO:0005524|GO:0005575|GO:0006139|GO:0008150|GO:0016310|GO:0019205;protein-coding
19116;-1.7626888;-0.81777775;1.7626888;down;428.45667;174.14998;0.3084084;-0.5093694;Prlr;AI987712|Pr-1|Pr-3|Prlr-rs1;19116;ENSMUSG00000005268;GO:0004925|GO:0005515|GO:0007171|GO:0007259|GO:0007595|GO:0009986|GO:0017046|GO:0019221|GO:0019901|GO:0030155|GO:0030856|GO:0060644|GO:0060736|GO:0060749|GO:0061180;protein-coding
239336;3.2816164;1.7144066;3.2816164;up;13.666667;19.333334;-1.2496934;0.46471325;Rxfp3;BC053073|GPCR135|Rln3r1|Salpr;239336;ENSMUSG00000060735;GO:0004871|GO:0004872|GO:0004930|GO:0004982|GO:0005886|GO:0007165|GO:0007186|GO:0008528|GO:0016020|GO:0016021|GO:0051482;protein-coding
110082;2.8232727;1.4973685;2.8232727;up;8.333333;13.666667;-0.8794952;0.61787325;Dnahc5;AU022615|Dnah5|KIAA1603|Mdnah5|mKIAA1603;110082;ENSMUSG00000022262;GO:0000166|GO:0001539|GO:0003774|GO:0003777|GO:0005524|GO:0005737|GO:0005856|GO:0005858|GO:0005874|GO:0005929|GO:0006200|GO:0007018|GO:0008152|GO:0016887|GO:0017111|GO:0030286|GO:0042995;protein-coding
54381;-1.6072279;-0.6845745;1.6072279;down;4259.2974;1901.0967;0.19906998;-0.48550448;Pgcp;1190003P12Rik|2610034C17Rik|Hls2|Lal-1;54381;ENSMUSG00000039007;GO:0003674|GO:0004180|GO:0005576|GO:0005615|GO:0006508|GO:0008150|GO:0008233|GO:0008237|GO:0016787|GO:0046872;protein-coding
223473;-1.9458971;-0.9604354;1.9458971;down;308.14667;113.80667;0.49635568;-0.4640797;Nipal2;9330161F08Rik|Npal2;223473;ENSMUSG00000038879;GO:0003674|GO:0005575|GO:0008150|GO:0016020|GO:0016021;protein-coding
666173;1.5608612;0.64234227;1.5608612;up;3277.8333;3723.6465;-0.12962532;0.51271695;Vps13b;1810042B05Rik|2310042E16Rik|4732488H20|C330002D13Rik|C87206|Coh1|D230005K13|MGC189855|mKIAA0532|mKIAA5032;666173;ENSMUSG00000037646;GO:0003674|GO:0005575|GO:0006810|GO:0008104|GO:0008150|GO:0015031;protein-coding
252973;-1.8168613;-0.8614483;1.8168613;down;56.039997;23.253334;0.20224349;-0.6592048;Grhl2;0610015A08Rik|BOM|Tcfcp2l3;252973;ENSMUSG00000022286;GO:0003677|GO:0003700|GO:0005634|GO:0005737|GO:0006351|GO:0006355;protein-coding
11600;-2.0787363;-1.0557067;2.0787363;down;12661.1875;4388.733;0.529933;-0.5257737;Angpt1;1110046O21Rik|Ang-1|Ang1;11600;ENSMUSG00000022309;GO:0001525|GO:0001541|GO:0001701|GO:0002040|GO:0002092|GO:0005102|GO:0005172|GO:0005576|GO:0005615|GO:0005886|GO:0005902|GO:0006916|GO:0007162|GO:0007169|GO:0007171|GO:0007492|GO:0010595|GO:0014068|GO:0014842|GO:0030097|GO:0030210|GO:0030971|GO:0031398|GO:0031589|GO:0033138|GO:0034394|GO:0043066|GO:0043116|GO:0043536|GO:0045121|GO:0045768|GO:0045785|GO:0048014|GO:0050731|GO:0050918|GO:0051260|GO:0051897|GO:0070374|GO:0072012|GO:2000352;protein-coding
239405;1.7012557;0.76659995;1.7012557;up;63.226665;77.35999;-0.35070625;0.4158937;Rspo2;2610028F08Rik|AA673245|D430027K22|ftls;239405;ENSMUSG00000051920;GO:0001649|GO:0005576|GO:0008201|GO:0009986|GO:0016055|GO:0030282|GO:0035115|GO:0035116|GO:0050896|GO:0060437|GO:0060441|GO:0060535|GO:0090263;protein-coding
192190;1.5989741;0.67714655;1.5989741;up;6482.2886;6887.369;0.07377402;0.7509206;Pkhd1l1;AB055648|PKHDL1;192190;ENSMUSG00000038725;GO:0003674|GO:0005575|GO:0008150|GO:0016020|GO:0016021;protein-coding
320679;-1.7078888;-0.77221406;1.7078888;down;24.666666;10.653333;0.31617966;-0.45603442;Samd12;A830094I09Rik;320679;ENSMUSG00000058656;GO:0003674|GO:0005575|GO:0008150;protein-coding
18383;-3.2863984;-1.7165074;3.2863984;down;43.466663;14.713333;0.028779984;-1.6877275;Tnfrsf11b;OCIF|Opg|TR1;18383;ENSMUSG00000063727;GO:0004872|GO:0005488|GO:0005576|GO:0005578|GO:0006915|GO:0007165|GO:0030198|GO:0042489|GO:0045779;protein-coding
18133;-1.7458317;-0.80391455;1.7458317;down;306.15778;119.88221;0.10501671;-0.69889784;Nov;C130088N23Rik|CCN3;18133;ENSMUSG00000037362;GO:0001558|GO:0005520|GO:0005576|GO:0008083|GO:0030424|GO:0030425|GO:0031012|GO:0043025;protein-coding
69787;2.1576798;1.1094809;2.1576798;up;21.38;35.013332;-0.4791677;0.6303131;Anxa13;1810034H17Rik|AV055219;69787;;GO:0003674|GO:0005509|GO:0005544|GO:0005886|GO:0008150|GO:0016020;protein-coding
11514;2.3605268;1.2391088;2.3605268;up;17;27.486666;-1.1622306;0.07687823;Adcy8;AC8|AW060868;11514;ENSMUSG00000022376;GO:0000166|GO:0004016|GO:0005624|GO:0005886|GO:0006171|GO:0007189|GO:0007193|GO:0007616|GO:0008294|GO:0016829|GO:0019933|GO:0034199|GO:0071377;protein-coding
110862;1.5591767;0.6407844;1.5591767;up;327.8533;372.7667;-0.30671325;0.33407116;Kcnq3;;110862;ENSMUSG00000056258;GO:0005216|GO:0005244|GO:0005249|GO:0005267|GO:0006810|GO:0006811|GO:0006813|GO:0008076|GO:0016020|GO:0016021|GO:0034765|GO:0055085|GO:0071805;protein-coding
22402;-1.6341692;-0.7085574;1.6341692;down;11270.11;4975.1934;0.29314867;-0.41540876;Wisp1;AW146261|CCN4|Elm1;22402;ENSMUSG00000005124;GO:0001558|GO:0005520|GO:0005576|GO:0007155|GO:0016055;protein-coding
19245;1.5330406;0.61639595;1.5330406;up;16595.328;18211.908;0.05919075;0.6755867;Ptp4a3;AV088979|Prl-3|pPtp4a3;19245;ENSMUSG00000059895;GO:0004721|GO:0004725|GO:0005768|GO:0005886|GO:0006470|GO:0016020|GO:0016311|GO:0016787|GO:0016791|GO:0035335|GO:0042802;protein-coding
68453;-1.6929753;-0.75956094;1.6929753;down;32.493332;13.926666;0.2991519;-0.46040902;Gpihbp1;1110002J19Rik|GPI-HBP1;68453;ENSMUSG00000022579;GO:0006869|GO:0008035|GO:0008289|GO:0009897|GO:0009986|GO:0030301|GO:0031362|GO:0034185|GO:0034364|GO:0035473|GO:0035478|GO:0042632|GO:0046658|GO:0050821|GO:0051006|GO:0070328|GO:0071503|GO:0071813|GO:0090319|GO:0090321;protein-coding
69146;-1.5592927;-0.64089173;1.5592927;down;501.66672;234.32;0.085925736;-0.554966;Gsdmd;1810036L03Rik|AW558049|DF5L|Dfna5l|Gsdmdc1|M2-4;69146;ENSMUSG00000022575;GO:0003674|GO:0005575|GO:0031668;protein-coding
223646;1.6145219;0.691107;1.6145219;up;380.20667;444.31998;-0.114947796;0.5761592;Naprt1;9130210N20Rik;223646;ENSMUSG00000022574;GO:0004514|GO:0004516|GO:0005634|GO:0005737|GO:0005794|GO:0005829|GO:0006769|GO:0006979|GO:0009435|GO:0016740|GO:0016757|GO:0019358|GO:0019363|GO:0019674;protein-coding
223650;-1.5160066;-0.600276;1.5160066;down;283.4463;143.38696;0.21581571;-0.3844603;Eppk1;6230424I18Rik|EPIPL|EPIPL1|EPPK;223650;;GO:0005737|GO:0005856;protein-coding
671535;-1.6044301;-0.6820609;1.6044301;down;503.91333;233.52667;0.2993587;-0.3827022;Parp10;;671535;ENSMUSG00000063268;GO:0005634|GO:0005794;protein-coding
14106;4.4731956;2.161306;4.4731956;up;35.86667;125.30668;-0.6622758;1.49903;Foxh1;Fast2;14106;ENSMUSG00000033837;GO:0000122|GO:0001568|GO:0001947|GO:0003677|GO:0003690|GO:0003700|GO:0003705|GO:0005515|GO:0005634|GO:0005667|GO:0006351|GO:0006355|GO:0006357|GO:0006366|GO:0007179|GO:0007368|GO:0008134|GO:0008301|GO:0009952|GO:0010159|GO:0019904|GO:0021508|GO:0032444|GO:0035054|GO:0042074|GO:0043565|GO:0045893|GO:0045944|GO:0046332|GO:0048318|GO:0051090|GO:0070412;protein-coding
17189;-3.8568583;-1.9474261;3.8568583;down;10093.394;1846.118;0.75573605;-1.1916901;Mb;AI325109;17189;ENSMUSG00000018893;GO:0001666|GO:0005344|GO:0005506|GO:0006810|GO:0007507|GO:0009725|GO:0015671|GO:0019825|GO:0020037|GO:0042542|GO:0043353|GO:0046872|GO:0050873;protein-coding
71898;-1.8010654;-0.8488506;1.8010654;down;21.206667;8.333333;0.1798435;-0.6690071;Apol9b;2310016F22Rik;71898;ENSMUSG00000057346;GO:0003674|GO:0005575|GO:0008150;protein-coding
239552;2.5410566;1.3454286;2.5410566;up;552.22314;798.6667;-0.1626029;1.1828257;Apol8;9830006J20Rik|APOL-II|Apol2;239552;ENSMUSG00000056656;GO:0003674|GO:0005575|GO:0008150;protein-coding
19293;-2.0774398;-1.0548066;2.0774398;down;32.666668;12.213333;0.20287545;-0.85193115;Pvalb;PV|Parv|Pva;19293;ENSMUSG00000005716;GO:0005509|GO:0005737|GO:0030424|GO:0046872;protein-coding
17972;1.716893;0.7798001;1.716893;up;1244.16;1396.1533;0.10005125;0.87985134;Ncf4;AI451400|p40phox;17972;ENSMUSG00000071715;GO:0005515|GO:0005737|GO:0005829|GO:0016020|GO:0043020;protein-coding
12984;2.0965044;1.0679859;2.0965044;up;1289.7078;1738.4113;0.26393571;1.3319216;Csf2rb2;AIC2A|BetaIl3|Bil3|Csfgmrb|Il3r|Il3rb|Il3rb2;12984;ENSMUSG00000071714;GO:0004872|GO:0004896|GO:0016020|GO:0016021|GO:0019221;protein-coding
12983;2.373979;1.2473072;2.373979;up;4018.248;6156.7036;0.10197989;1.349287;Csf2rb;AI848964|AIC2B|Bc|CDw131|Csf2rb1|Csfgmrb|Il3r|Il3rb|Il3rb1|Il5rb|MGC130522;12983;ENSMUSG00000071713;GO:0005886;protein-coding
246221;1.595744;0.67422926;1.595744;up;2328.9333;2632.9534;-0.1395715;0.5346578;Mpst;Mst;246221;ENSMUSG00000071711;GO:0003674|GO:0005737|GO:0005739|GO:0005743|GO:0008150|GO:0008152|GO:0016740;protein-coding
105844;-1.5003415;-0.5852909;1.5003415;down;2024.2255;972.03345;0.20281442;-0.38247648;Card10;AI449026|Bimp1|Carma3;105844;ENSMUSG00000033170;GO:0005622|GO:0007250|GO:0042981;protein-coding
107753;-1.5895257;-0.6685963;1.5895257;down;17.718027;7.853972;0.5666902;-0.10190614;Lgals2;2200008F12Rik|AI324147;107753;ENSMUSG00000043501;GO:0005529|GO:0016936;protein-coding
20665;1.5317203;0.61515284;1.5317203;up;108;123.22666;-0.23772812;0.37742472;Sox10;Dom|Sox21;20665;ENSMUSG00000033006;GO:0001701|GO:0002052|GO:0003677|GO:0003682|GO:0003700|GO:0003705|GO:0005634|GO:0005737|GO:0006351|GO:0006355|GO:0007422|GO:0030154|GO:0030318|GO:0042802|GO:0044212|GO:0045893|GO:0045944|GO:0048469|GO:0048484|GO:0048546|GO:0048589|GO:0048709;protein-coding
207495;1.7304298;0.7911304;1.7304298;up;557.69336;699.68677;-0.43104395;0.36008644;Baiap2l2;BC048937|MGC56984;207495;ENSMUSG00000018126;GO:0003674|GO:0005575|GO:0007165|GO:0008093|GO:0008150|GO:0017124|GO:0046847;protein-coding
16520;-1.9096147;-0.9332816;1.9096147;down;247.41998;90.92667;0.45719132;-0.47609028;Kcnj4;IRK3|Kcnf2|MB-IRK3;16520;ENSMUSG00000044216;GO:0005216|GO:0005244|GO:0005886|GO:0006810|GO:0006811|GO:0006813|GO:0016020|GO:0016021|GO:0016323|GO:0030165|GO:0030425|GO:0034765|GO:0043025|GO:0071805;protein-coding
52609;1.5294318;0.6129958;1.5294318;up;267.36667;290.22668;0.001020908;0.6140167;Cbx7;1600014J01Rik|AI851678|D15Ertd417e;52609;ENSMUSG00000053411;GO:0000122|GO:0000790|GO:0000792|GO:0003723|GO:0003727|GO:0005634|GO:0006351|GO:0006355|GO:0016568|GO:0031519|GO:0035064;protein-coding
17444;1.5854312;0.6648753;1.5854312;up;4619.0864;4786.6797;0.18828106;0.8531564;Grap2;GRAP-2|GRB2L|GRID|Gads|GrbX|Grf40|GrpL|Mona|P38;17444;ENSMUSG00000042351;GO:0005515|GO:0005829;protein-coding
213988;1.514012;0.5983766;1.514012;up;11655.624;12829.894;-0.12912719;0.4692494;Tnrc6b;2700090M07Rik|A730065C02Rik|AI848765|D230019K20Rik|MGC28739;213988;ENSMUSG00000047888;GO:0000166|GO:0003674|GO:0003723|GO:0005575|GO:0005737|GO:0006417|GO:0008150|GO:0031047;protein-coding
72049;2.3130317;1.209785;2.3130317;up;19.211111;25;-0.6003147;0.60947037;Tnfrsf13c;2010006P15Rik|BAFF-R|Baffr|Bcmd|Bcmd-1|Bcmd1|Lvis22|MGC123890|MGC123891;72049;ENSMUSG00000068105;GO:0001782|GO:0002636|GO:0004872|GO:0007165|GO:0009897|GO:0016020|GO:0016021|GO:0030890|GO:0031295|GO:0031296|GO:0042102|GO:0045078|GO:0050776;protein-coding
74716;2.676686;1.420448;2.676686;up;74.86667;130.24666;-0.58645135;0.8339966;Wbp2nl;4930521I23Rik|PAWP;74716;ENSMUSG00000022455;GO:0007343|GO:0033011|GO:0035038|GO:0035039|GO:0050699;protein-coding
338368;1.6188273;0.69494915;1.6188273;up;2476.92;2800.407;-0.022385279;0.67256385;Fam109b;C920005C14Rik|Ses2;338368;ENSMUSG00000049687;GO:0001881|GO:0005768|GO:0005769|GO:0005794|GO:0005802|GO:0007032|GO:0030136|GO:0031410|GO:0042147|GO:0042803|GO:0055037;protein-coding
74039;-1.7504824;-0.8077526;1.7504824;down;299.54;124.95333;0.20798747;-0.5997651;Nfam1;4921501M20Rik;74039;ENSMUSG00000058099;GO:0004888|GO:0005622|GO:0005886|GO:0007165|GO:0009986|GO:0016020|GO:0016021|GO:0030183|GO:0035556|GO:0045121|GO:0045577|GO:0050853|GO:0050861|GO:0051091;protein-coding
64706;-1.5037571;-0.58857155;1.5037571;down;3437.2332;1656.1934;0.3047603;-0.28381124;Scube1;7330410C13Rik|A630023E24Rik|AI604862;64706;ENSMUSG00000016763;GO:0005509|GO:0005576|GO:0005886|GO:0009897|GO:0009986|GO:0016020|GO:0046982|GO:0051260;protein-coding
223726;1.9388323;0.95518804;1.9388323;up;15.333333;21.666666;-0.6816197;0.2735683;Mpped1;6230403M19|AW456965|D15Bwg0669e;223726;ENSMUSG00000041708;GO:0003674|GO:0005575|GO:0008150|GO:0008152|GO:0016787;protein-coding
116939;-1.8125494;-0.8580203;1.8125494;down;65.04239;27.119577;0.18963146;-0.66838884;Pnpla3;Adpn;116939;ENSMUSG00000041653;GO:0004623|GO:0004806|GO:0006629|GO:0008152|GO:0008415|GO:0016020|GO:0016021|GO:0016042|GO:0016740|GO:0016787|GO:0019432|GO:0019433|GO:0051264|GO:0051265;protein-coding
73167;-1.9325998;-0.9505429;1.9325998;down;209.19933;78.01333;0.27577066;-0.67477226;Arhgap8;3110043J09Rik|AI430858;73167;ENSMUSG00000078954;GO:0005096|GO:0005100|GO:0005575|GO:0005622|GO:0007165|GO:0032321|GO:0043547|GO:0070374;protein-coding
83456;-1.6421783;-0.7156108;1.6421783;down;3849.6804;1703.6598;0.21888001;-0.4967308;Mov10l1;CHAMP|Csm;83456;ENSMUSG00000015365;GO:0000166|GO:0004386|GO:0005524|GO:0005737|GO:0007275|GO:0007517|GO:0008152|GO:0008283|GO:0016787|GO:0045786;protein-coding
60597;2.1124737;1.0789335;2.1124737;up;45.58;68.80666;-0.59741336;0.48152018;Mapk8ip2;3230402N03Rik|AI847694|AW049958|IB2|Jip2|R75148;60597;ENSMUSG00000022619;GO:0000165|GO:0001934|GO:0005737|GO:0007254|GO:0016301|GO:0016310|GO:0019901|GO:0030295|GO:0032403|GO:0032874|GO:0043025|GO:0043234|GO:0046328;protein-coding
11434;-1.8542837;-0.890862;1.8542837;down;38.52667;16.02;0.41764593;-0.47321606;Acr;AI323726|MGC124043;11434;ENSMUSG00000022622;GO:0001669|GO:0002077|GO:0003824|GO:0004252|GO:0005515|GO:0005537|GO:0005798|GO:0006508|GO:0007190|GO:0007338|GO:0007339|GO:0007340|GO:0007341|GO:0008233|GO:0008236|GO:0009607|GO:0016787|GO:0043159|GO:0043234|GO:0048545;protein-coding
19011;-1.6191194;-0.6952094;1.6191194;down;26.940002;12.346667;0.117052875;-0.57815653;Endou;Pp11r|Tcl-30;19011;ENSMUSG00000022468;GO:0003723|GO:0004518|GO:0004519|GO:0004521|GO:0005044|GO:0005576|GO:0005737|GO:0006508|GO:0006955|GO:0007165|GO:0008152|GO:0008236|GO:0016787|GO:0016788|GO:0030247|GO:0046872;protein-coding
12824;-2.159424;-1.1106466;2.159424;down;14626.161;4975.604;0.57486886;-0.53577775;Col2a1;Col2|Col2a|Col2a-1|Del1|Dmm|MGC90638;12824;ENSMUSG00000022483;GO:0001501|GO:0001502|GO:0001894|GO:0001958|GO:0002062|GO:0003007|GO:0005201|GO:0005576|GO:0005578|GO:0005581|GO:0005585|GO:0005604|GO:0005615|GO:0005737|GO:0006029|GO:0007601|GO:0007605|GO:0010468|GO:0030199|GO:0031012|GO:0035108|GO:0042472|GO:0043066|GO:0048407|GO:0048705|GO:0048839|GO:0051216|GO:0060021|GO:0060272|GO:0060348|GO:0060351;protein-coding
19132;2.0693138;1.0491525;2.0693138;up;14.5;20.833334;-0.9255894;0.12356313;Prph;Prph1;19132;ENSMUSG00000023484;GO:0005515|GO:0005882|GO:0005883|GO:0030424|GO:0043025|GO:0044299|GO:0045098|GO:0045104;protein-coding
239659;-3.4932415;-1.8045664;3.4932415;down;16.62;4.04;0.33137956;-1.4731869;C1ql4;C1qtnf11;239659;ENSMUSG00000001076;GO:0003674|GO:0005575|GO:0005576|GO:0005581|GO:0008150;protein-coding
16512;2.0590978;1.0420123;2.0590978;up;39.946682;61.946667;0.17093086;1.2129432;Kcnh3;AU019351|C030044P22Rik|Elk2|Melk2;16512;ENSMUSG00000037579;GO:0005216|GO:0006468|GO:0006810|GO:0006811|GO:0016020|GO:0016021;protein-coding
